HOME_AREA,WORK_AREA,HOME_LATITUDE,HOME_LONGITUDE,WORK_LATITUDE,WORK_LONGITUDE,GENDER,INCOME_CLASS,PERCENT_TRAVELLERS,TRAVELING_DISTANCE_KM,DIRECT_DISTANCE_KM
DHAMIAL_CHAKRI_ROAD,DHOKE_HASSU,33.56066811,73.01000235,33.62664115,73.03386451,MALE,B:Mid,0.003462,13.259,7.6615867065071255
F6_F7_E7,NAVAL_GULBERG,33.72367762,73.06117237,33.57863522,73.17832789,FEMALE,C:Low,0.000433,22.676,19.434664984289054
CHAKLALA,DHA2_ZARAJ,33.60093813,73.07507165,33.53117099,73.15604532,FEMALE,B:Mid,0.007791,14.883,10.79210701484627
G8_G9,G5_F5_DIPLOMATIC_SECRETARIAT,33.69034756,73.04003006,33.72629888,73.09936917,MALE,A:Highest,0.044579,8.677,6.79032992297074
SADDAR,DHAMIAL_CHAKRI_ROAD,33.59627289,73.05574406,33.56066811,73.01000235,FEMALE,A:Highest,0.001731,8.375,5.799193469928371
H13_I14_JHANGI_SYEDAN,F8_E8_F9_E9,33.62512322,72.95902271,33.7134014,73.03277168,MALE,B:Mid,0.010387,16.511,11.955527094595942
LALKURTI_TENCH_DHOKSYEDAN,NAVAL_GULBERG,33.57943285,73.04073332,33.57863522,73.17832789,FEMALE,A:Highest,0.000433,18.437,12.74694847168605
CHAKLALA,NAVAL_GULBERG,33.60093813,73.07507165,33.57863522,73.17832789,MALE,A:Highest,0.00303,14.231,9.880664531134148
LIAQUATBAGH_RAJABAZAR,G6_G7_BLUE_AREA,33.61586581,73.05613158,33.71343576,73.07453243,FEMALE,A:Highest,0.006492,14.792,10.982120632013144
WESTRIDGE,CHAKLALA,33.61226834,73.01947658,33.60093813,73.07507165,MALE,A:Highest,0.003462,9.806,5.3005351149311455
SHAKRIAL_SADIQABAD,BAHRIA1_6_PWD,33.63784416,73.08968728,33.56252679,73.13773117,FEMALE,A:Highest,0.003895,14.584,9.48359174699736
TARAMRI_ALIPUR_FARASHTOWN,SHAKRIAL_SADIQABAD,33.64359527,73.195033,33.63784416,73.08968728,FEMALE,A:Highest,0.002164,11.922,9.773099066856934
SCHEME3_GULISTAN_COLONY,KHANNA_KORAL,33.57718407,73.09887208,33.62449535,73.1067525,MALE,B:Mid,0.00303,14.029,5.311160734319628
F6_F7_E7,SATELLITE_TOWN,33.72367762,73.06117237,33.63989311,73.06257614,MALE,A:Highest,0.001298,14.332,9.317317852219823
G6_G7_BLUE_AREA,BAHRIA8,33.71343576,73.07453243,33.495714,73.085473,FEMALE,B:Mid,0.000866,33.072,24.230748674972403
G10_G11_G12,WESTRIDGE,33.67167071,73.00632507,33.61226834,73.01947658,MALE,B:Mid,0.002164,13.177,6.716503638027482
DHA1_BAHRIA7,ADIALA,33.54223911,73.10114689,33.54623619,73.05209675,MALE,B:Mid,0.00303,10.187,4.567469415538276
DHOKE_HASSU,G13_G14_GOLRA,33.62664115,73.03386451,33.64752556,72.95087122,MALE,C:Low,0.008656,11.738,8.026527135083986
SOHAN_CHAK_SHAHZAD,G13_G14_GOLRA,33.67048536,73.13181945,33.64752556,72.95087122,MALE,B:Mid,0.000433,25.702,16.940811579899137
DHOKE_HASSU,G6_G7_BLUE_AREA,33.62664115,73.03386451,33.71343576,73.07453243,FEMALE,A:Highest,0.003462,16.029,10.358946491096363
KHANNA_KORAL,H9_I9,33.62449535,73.1067525,33.662345,73.05200625,FEMALE,B:Mid,0.002164,10.934,6.587582698733541
ADIALA,G10_G11_G12,33.54623619,73.05209675,33.67167071,73.00632507,MALE,C:Low,0.000866,23.857,14.577553347170912
F6_F7_E7,G13_G14_GOLRA,33.72367762,73.06117237,33.64752556,72.95087122,MALE,C:Low,0.001731,19.865,13.261066676581656
KOHINOOR_MILL_PIRWADHAI,SATELLITE_TOWN,33.61071461,72.98985375,33.63989311,73.06257614,FEMALE,B:Mid,0.011253,12.448,7.474252190401209
SADDAR,F10_F11_E11_D12,33.59627289,73.05574406,33.69226281,72.99067119,MALE,C:Low,0.00303,20.389,12.256056170561738
SADDAR,I10_I11,33.59627289,73.05574406,33.646044,73.03527323,MALE,C:Low,0.003895,12.857,5.849892336667183
SHAMSABAD_DHOK_KALA,NAVAL_GULBERG,33.65017158,73.09153509,33.57863522,73.17832789,MALE,C:Low,0.002164,14.204,11.307913717673356
LIAQUATBAGH_RAJABAZAR,G8_G9,33.61586581,73.05613158,33.69034756,73.04003006,FEMALE,B:Mid,0.002597,11.407,8.415018945411417
G5_F5_DIPLOMATIC_SECRETARIAT,SHAMSABAD_DHOK_KALA,33.72629888,73.09936917,33.65017158,73.09153509,MALE,C:Low,0.002597,11.436,8.495944746023358
CHAKLALA,BAHRIA8,33.60093813,73.07507165,33.495714,73.085473,MALE,A:Highest,0.008223,18.769,11.740027402932435
G10_G11_G12,DHA1_BAHRIA7,33.67167071,73.00632507,33.54223911,73.10114689,MALE,C:Low,0.002597,28.396,16.859595301338523
G13_G14_GOLRA,I8_H8_SHAKARPARIAN,33.64752556,72.95087122,33.68034167,73.07717667,FEMALE,A:Highest,0.001298,16.131,12.245606701666892
LALKURTI_TENCH_DHOKSYEDAN,G6_G7_BLUE_AREA,33.57943285,73.04073332,33.71343576,73.07453243,FEMALE,B:Mid,0.006059,26.58,15.225367182475926
DHA2_ZARAJ,WESTRIDGE,33.53117099,73.15604532,33.61226834,73.01947658,FEMALE,A:Highest,0.001298,20.297,15.537297404255288
F6_F7_E7,H9_I9,33.72367762,73.06117237,33.662345,73.05200625,FEMALE,C:Low,0.002164,11.17,6.87239739649904
LALKURTI_TENCH_DHOKSYEDAN,LIAQUATBAGH_RAJABAZAR,33.57943285,73.04073332,33.61586581,73.05613158,MALE,B:Mid,0.0277,5.675,4.294865643813311
NAVAL_GULBERG,H9_I9,33.57863522,73.17832789,33.662345,73.05200625,MALE,C:Low,0.002164,19.507,14.948362766799816
DHAMIAL_CHAKRI_ROAD,H9_I9,33.56066811,73.01000235,33.662345,73.05200625,MALE,C:Low,0.005627,21.847,11.956365272003945
DHA1_BAHRIA7,BAHRIA8,33.54223911,73.10114689,33.495714,73.085473,FEMALE,A:Highest,0.025103,9.723,5.373536636412264
BAHRIA1_6_PWD,G10_G11_G12,33.56252679,73.13773117,33.67167071,73.00632507,FEMALE,B:Mid,0.005627,27.283,17.185693254472813
WESTRIDGE,H10_H11_H12,33.61226834,73.01947658,33.6462776,72.9999366,FEMALE,B:Mid,0.00303,12.685,4.192113785172965
G8_G9,G13_G14_GOLRA,33.69034756,73.04003006,33.64752556,72.95087122,FEMALE,A:Highest,0.001731,12.118,9.52635511956912
WESTRIDGE,G10_G11_G12,33.61226834,73.01947658,33.67167071,73.00632507,FEMALE,B:Mid,0.000866,14.834,6.716503638027482
I10_I11,MORGAH_ASKARI14,33.646044,73.03527323,33.54724362,73.07338379,FEMALE,B:Mid,0.002164,20.878,11.539235497600618
WESTRIDGE,H9_I9,33.61226834,73.01947658,33.662345,73.05200625,FEMALE,B:Mid,0.001298,12.847,6.330455834127182
G5_F5_DIPLOMATIC_SECRETARIAT,SOHAN_CHAK_SHAHZAD,33.72629888,73.09936917,33.67048536,73.13181945,MALE,C:Low,0.007791,10.08,6.894105136095782
BAHRIA8,BHARAKAHU_BANIGALA,33.495714,73.085473,33.73680847,73.18177033,MALE,A:Highest,0.000866,39.928,28.252578952838096
SADDAR,DHA1_BAHRIA7,33.59627289,73.05574406,33.54223911,73.10114689,MALE,B:Mid,0.003462,9.641,7.334477262209377
G10_G11_G12,ADIALA,33.67167071,73.00632507,33.54623619,73.05209675,MALE,C:Low,0.000433,26.995,14.577553347170912
G5_F5_DIPLOMATIC_SECRETARIAT,RAWAL_ROAD,33.72629888,73.09936917,33.61876717,73.073812,FEMALE,A:Highest,0.000866,14.91,12.188631119067178
F8_E8_F9_E9,G13_G14_GOLRA,33.7134014,73.03277168,33.64752556,72.95087122,FEMALE,C:Low,0.004761,16.735,10.5397569371718
H9_I9,G6_G7_BLUE_AREA,33.662345,73.05200625,33.71343576,73.07453243,MALE,B:Mid,0.007791,8.919,6.051272809874926
SATELLITE_TOWN,BAHRIA8,33.63989311,73.06257614,33.495714,73.085473,FEMALE,C:Low,0.003895,23.668,16.17173407303807
KHANNA_KORAL,SATELLITE_TOWN,33.62449535,73.1067525,33.63989311,73.06257614,FEMALE,C:Low,0.01082,10.546,4.43385278882031
SCHEME3_GULISTAN_COLONY,RAWAL_ROAD,33.57718407,73.09887208,33.61876717,73.073812,FEMALE,A:Highest,0.003462,8.054,5.173683525316556
F10_F11_E11_D12,DHAMIAL_CHAKRI_ROAD,33.69226281,72.99067119,33.56066811,73.01000235,MALE,C:Low,0.000866,26.047,14.74172106625759
BAHRIA8,CHAKLALA,33.495714,73.085473,33.60093813,73.07507165,MALE,B:Mid,0.006925,18.238,11.740027402932435
H13_I14_JHANGI_SYEDAN,SHAKRIAL_SADIQABAD,33.62512322,72.95902271,33.63784416,73.08968728,MALE,B:Mid,0.001298,17.542,12.179705879240984
FAIZABAD_STADIUM_ROAD,SHAKRIAL_SADIQABAD,33.65196382,73.07357536,33.63784416,73.08968728,MALE,C:Low,0.039819,5.387,2.1655123283506295
ADIALA,F10_F11_E11_D12,33.54623619,73.05209675,33.69226281,72.99067119,FEMALE,C:Low,0.000433,26.476,17.204776287210244
OLD_AIRPORT,DHA2_ZARAJ,33.59809288,73.11899808,33.53117099,73.15604532,MALE,B:Mid,0.004761,14.653,8.194923593249674
SCHEME3_GULISTAN_COLONY,H13_I14_JHANGI_SYEDAN,33.57718407,73.09887208,33.62512322,72.95902271,MALE,B:Mid,0.00303,16.187,14.006237366800038
H10_H11_H12,KHANNA_KORAL,33.6462776,72.9999366,33.62449535,73.1067525,MALE,C:Low,0.000433,23.259,10.181164350843053
F10_F11_E11_D12,G5_F5_DIPLOMATIC_SECRETARIAT,33.69226281,72.99067119,33.72629888,73.09936917,FEMALE,A:Highest,0.007358,12.838,10.743170208080675
G5_F5_DIPLOMATIC_SECRETARIAT,I8_H8_SHAKARPARIAN,33.72629888,73.09936917,33.68034167,73.07717667,MALE,C:Low,0.012984,8.379,5.507154090478621
G5_F5_DIPLOMATIC_SECRETARIAT,G6_G7_BLUE_AREA,33.72629888,73.09936917,33.71343576,73.07453243,MALE,B:Mid,0.045445,5.137,2.7059990424107223
H13_I14_JHANGI_SYEDAN,QASIM_MARKET_RANGE_ROAD,33.62512322,72.95902271,33.59000295,73.01657994,FEMALE,A:Highest,0.00303,9.004,6.60776251242572
MORGAH_ASKARI14,F10_F11_E11_D12,33.54724362,73.07338379,33.69226281,72.99067119,MALE,A:Highest,0.001298,27.436,17.851770217076012
SATELLITE_TOWN,SADDAR,33.63989311,73.06257614,33.59627289,73.05574406,FEMALE,A:Highest,0.007791,8.033,4.891430267972009
I10_I11,GHAURI_BURMA_TOWN_KHANNA,33.646044,73.03527323,33.62744882,73.13042452,MALE,C:Low,0.012984,14.234,9.048253007695537
BHARAKAHU_BANIGALA,GHAURI_BURMA_TOWN_KHANNA,33.73680847,73.18177033,33.62744882,73.13042452,MALE,B:Mid,0.005194,21.581,13.055375217379302
SOHAN_CHAK_SHAHZAD,SADDAR,33.67048536,73.13181945,33.59627289,73.05574406,FEMALE,A:Highest,0.002597,17.299,10.849046412031951
DHOKE_HASSU,DHA2_ZARAJ,33.62664115,73.03386451,33.53117099,73.15604532,FEMALE,B:Mid,0.000866,19.468,15.518020327141132
H10_H11_H12,G6_G7_BLUE_AREA,33.6462776,72.9999366,33.71343576,73.07453243,FEMALE,B:Mid,0.003895,15.154,10.169020704110633
GHAURI_BURMA_TOWN_KHANNA,TARAMRI_ALIPUR_FARASHTOWN,33.62744882,73.13042452,33.64359527,73.195033,FEMALE,A:Highest,0.011253,8.174,6.245002261408016
DHOKE_HASSU,I10_I11,33.62664115,73.03386451,33.646044,73.03527323,MALE,B:Mid,0.111232,4.626,2.16143655942296
LIAQUATBAGH_RAJABAZAR,H13_I14_JHANGI_SYEDAN,33.61586581,73.05613158,33.62512322,72.95902271,MALE,A:Highest,0.000866,11.687,9.05048637837011
KOHINOOR_MILL_PIRWADHAI,I10_I11,33.61071461,72.98985375,33.646044,73.03527323,MALE,C:Low,0.033759,7.704,5.754696492655521
OLD_AIRPORT,G10_G11_G12,33.59809288,73.11899808,33.67167071,73.00632507,FEMALE,A:Highest,0.001298,23.002,13.256918961204978
BAHRIA8,SADDAR,33.495714,73.085473,33.59627289,73.05574406,FEMALE,A:Highest,0.00303,16.448,11.516062782122487
RAWAL_ROAD,DHA1_BAHRIA7,33.61876717,73.073812,33.54223911,73.10114689,MALE,B:Mid,0.00303,11.974,8.878308305002632
SOHAN_CHAK_SHAHZAD,F6_F7_E7,33.67048536,73.13181945,33.72367762,73.06117237,FEMALE,A:Highest,0.003895,13.755,8.814725839011853
G5_F5_DIPLOMATIC_SECRETARIAT,DHAMIAL_CHAKRI_ROAD,33.72629888,73.09936917,33.56066811,73.01000235,MALE,A:Highest,0.000433,25.852,20.189949267573787
KOHINOOR_MILL_PIRWADHAI,I10_I11,33.61071461,72.98985375,33.646044,73.03527323,MALE,B:Mid,0.032894,7.704,5.754696492655521
BAHRIA1_6_PWD,BAHRIA8,33.56252679,73.13773117,33.495714,73.085473,FEMALE,C:Low,0.015148,14.815,8.86890597449027
H13_I14_JHANGI_SYEDAN,MORGAH_ASKARI14,33.62512322,72.95902271,33.54724362,73.07338379,MALE,A:Highest,0.000866,18.159,13.682587100743264
RAWAL_ROAD,DHOKE_HASSU,33.61876717,73.073812,33.62664115,73.03386451,FEMALE,A:Highest,0.001298,6.2,3.801039699572611
G13_G14_GOLRA,G6_G7_BLUE_AREA,33.64752556,72.95087122,33.71343576,73.07453243,MALE,B:Mid,0.017745,16.866,13.588250749641098
H9_I9,SHAMSABAD_DHOK_KALA,33.662345,73.05200625,33.65017158,73.09153509,MALE,B:Mid,0.002164,7.349,3.9010153344803244
SADDAR,SCHEME3_GULISTAN_COLONY,33.59627289,73.05574406,33.57718407,73.09887208,FEMALE,C:Low,0.00303,6.73,4.523854249674519
SADDAR,LALKURTI_TENCH_DHOKSYEDAN,33.59627289,73.05574406,33.57943285,73.04073332,FEMALE,C:Low,0.037655,3.654,2.3323121684042727
H13_I14_JHANGI_SYEDAN,G8_G9,33.62512322,72.95902271,33.69034756,73.04003006,FEMALE,B:Mid,0.010387,13.413,10.431415109273598
F6_F7_E7,G13_G14_GOLRA,33.72367762,73.06117237,33.64752556,72.95087122,FEMALE,C:Low,0.001298,19.865,13.261066676581656
G13_G14_GOLRA,DHAMIAL_CHAKRI_ROAD,33.64752556,72.95087122,33.56066811,73.01000235,FEMALE,B:Mid,0.000866,19.756,11.102635272732314
KHANNA_KORAL,BHARAKAHU_BANIGALA,33.62449535,73.1067525,33.73680847,73.18177033,FEMALE,A:Highest,0.001731,20.63,14.288080799192292
LIAQUATBAGH_RAJABAZAR,KHANNA_KORAL,33.61586581,73.05613158,33.62449535,73.1067525,FEMALE,A:Highest,0.001731,7.298,4.784452337160777
DHA1_BAHRIA7,SATELLITE_TOWN,33.54223911,73.10114689,33.63989311,73.06257614,MALE,B:Mid,0.00303,15.956,11.43126156298412
DHAMIAL_CHAKRI_ROAD,ADIALA,33.56066811,73.01000235,33.54623619,73.05209675,MALE,C:Low,0.041117,9.096,4.21794331079783
GHAURI_BURMA_TOWN_KHANNA,F8_E8_F9_E9,33.62744882,73.13042452,33.7134014,73.03277168,FEMALE,C:Low,0.017745,16.827,13.153358511354522
H13_I14_JHANGI_SYEDAN,WESTRIDGE,33.62512322,72.95902271,33.61226834,73.01947658,MALE,B:Mid,0.011686,6.372,5.7774345920757995
G6_G7_BLUE_AREA,G13_G14_GOLRA,33.71343576,73.07453243,33.64752556,72.95087122,MALE,B:Mid,0.004328,18.545,13.588250749641098
GHAURI_BURMA_TOWN_KHANNA,G10_G11_G12,33.62744882,73.13042452,33.67167071,73.00632507,FEMALE,B:Mid,0.005194,19.743,12.495274985916867
GHAURI_BURMA_TOWN_KHANNA,H9_I9,33.62744882,73.13042452,33.662345,73.05200625,FEMALE,A:Highest,0.006492,12.548,8.231061877647333
SHAKRIAL_SADIQABAD,SOHAN_CHAK_SHAHZAD,33.63784416,73.08968728,33.67048536,73.13181945,FEMALE,B:Mid,0.006925,13.202,5.327389894805007
G6_G7_BLUE_AREA,G8_G9,33.71343576,73.07453243,33.69034756,73.04003006,MALE,C:Low,0.074011,5.965,4.096096623474913
H9_I9,FAIZABAD_STADIUM_ROAD,33.662345,73.05200625,33.65196382,73.07357536,FEMALE,A:Highest,0.000433,3.859,2.3060428777500444
KHANNA_KORAL,H13_I14_JHANGI_SYEDAN,33.62449535,73.1067525,33.62512322,72.95902271,FEMALE,C:Low,0.000866,23.303,13.678472800102309
SATELLITE_TOWN,H13_I14_JHANGI_SYEDAN,33.63989311,73.06257614,33.62512322,72.95902271,FEMALE,C:Low,0.002164,12.457,9.726804874400294
G10_G11_G12,CHAKLALA,33.67167071,73.00632507,33.60093813,73.07507165,FEMALE,A:Highest,0.000866,20.232,10.117576683298672
LALKURTI_TENCH_DHOKSYEDAN,G8_G9,33.57943285,73.04073332,33.69034756,73.04003006,FEMALE,A:Highest,0.002597,20.778,12.33332489265109
KHANNA_KORAL,TARAMRI_ALIPUR_FARASHTOWN,33.62449535,73.1067525,33.64359527,73.195033,MALE,A:Highest,0.002164,10.176,8.444448136765935
RAWAL_ROAD,H9_I9,33.61876717,73.073812,33.662345,73.05200625,MALE,B:Mid,0.002164,8.484,5.249286567707168
H13_I14_JHANGI_SYEDAN,SHAKRIAL_SADIQABAD,33.62512322,72.95902271,33.63784416,73.08968728,FEMALE,C:Low,0.002164,17.542,12.179705879240984
GHAURI_BURMA_TOWN_KHANNA,MORGAH_ASKARI14,33.62744882,73.13042452,33.54724362,73.07338379,MALE,A:Highest,0.000866,20.423,10.366073335219374
SHAMSABAD_DHOK_KALA,I10_I11,33.65017158,73.09153509,33.646044,73.03527323,FEMALE,C:Low,0.002597,9.235,5.2280593737132595
SADDAR,F10_F11_E11_D12,33.59627289,73.05574406,33.69226281,72.99067119,FEMALE,C:Low,0.003462,20.389,12.256056170561738
OLD_AIRPORT,DHOKE_HASSU,33.59809288,73.11899808,33.62664115,73.03386451,FEMALE,B:Mid,0.000433,19.097,8.4987602972909
TARAMRI_ALIPUR_FARASHTOWN,DHA2_ZARAJ,33.64359527,73.195033,33.53117099,73.15604532,MALE,C:Low,0.006925,23.631,13.012213284159795
SCHEME3_GULISTAN_COLONY,NAVAL_GULBERG,33.57718407,73.09887208,33.57863522,73.17832789,FEMALE,C:Low,0.001298,16.904,7.362581013092961
G6_G7_BLUE_AREA,KOHINOOR_MILL_PIRWADHAI,33.71343576,73.07453243,33.61071461,72.98985375,FEMALE,B:Mid,0.001731,20.013,13.852157695055071
F10_F11_E11_D12,RAWAL_ROAD,33.69226281,72.99067119,33.61876717,73.073812,MALE,A:Highest,0.000866,20.375,11.225158399798342
KHANNA_KORAL,RAWAL_ROAD,33.62449535,73.1067525,33.61876717,73.073812,MALE,C:Low,0.019044,4.917,3.1158688255592666
G8_G9,CHAKLALA,33.69034756,73.04003006,33.60093813,73.07507165,FEMALE,B:Mid,0.001731,15.002,10.45765552191705
ADIALA,RAWAL_ROAD,33.54623619,73.05209675,33.61876717,73.073812,FEMALE,C:Low,0.001298,11.505,8.31216002179128
QASIM_MARKET_RANGE_ROAD,RAWAL_ROAD,33.59000295,73.01657994,33.61876717,73.073812,MALE,A:Highest,0.008656,8.633,6.1906308774150745
LALKURTI_TENCH_DHOKSYEDAN,F10_F11_E11_D12,33.57943285,73.04073332,33.69226281,72.99067119,MALE,C:Low,0.007791,21.312,13.374794658695809
H9_I9,KHANNA_KORAL,33.662345,73.05200625,33.62449535,73.1067525,MALE,B:Mid,0.000866,12.652,6.587582698733541
KOHINOOR_MILL_PIRWADHAI,DHAMIAL_CHAKRI_ROAD,33.61071461,72.98985375,33.56066811,73.01000235,FEMALE,B:Mid,0.009955,14.667,5.869562686125095
CHAKLALA,SCHEME3_GULISTAN_COLONY,33.60093813,73.07507165,33.57718407,73.09887208,MALE,B:Mid,0.047609,5.621,3.4404749033014133
SATELLITE_TOWN,G8_G9,33.63989311,73.06257614,33.69034756,73.04003006,FEMALE,B:Mid,0.011253,8.091,5.985730983055545
KHANNA_KORAL,WESTRIDGE,33.62449535,73.1067525,33.61226834,73.01947658,MALE,B:Mid,0.000866,15.932,8.195042885829395
QASIM_MARKET_RANGE_ROAD,RAWAL_ROAD,33.59000295,73.01657994,33.61876717,73.073812,FEMALE,C:Low,0.004761,8.633,6.1906308774150745
BHARAKAHU_BANIGALA,RAWAL_ROAD,33.73680847,73.18177033,33.61876717,73.073812,FEMALE,A:Highest,0.001298,20.194,16.494707115288488
DHOKE_HASSU,G5_F5_DIPLOMATIC_SECRETARIAT,33.62664115,73.03386451,33.72629888,73.09936917,FEMALE,C:Low,0.000866,19.085,12.630880755093198
CHAKLALA,G5_F5_DIPLOMATIC_SECRETARIAT,33.60093813,73.07507165,33.72629888,73.09936917,MALE,A:Highest,0.006925,17.292,14.119691906334298
KHANNA_KORAL,LIAQUATBAGH_RAJABAZAR,33.62449535,73.1067525,33.61586581,73.05613158,MALE,B:Mid,0.017745,12.885,4.784452337160777
ADIALA,NAVAL_GULBERG,33.54623619,73.05209675,33.57863522,73.17832789,MALE,A:Highest,0.000866,20.355,12.238449400095412
SATELLITE_TOWN,I10_I11,33.63989311,73.06257614,33.646044,73.03527323,MALE,C:Low,0.054967,5.185,2.6183487063857718
SHAMSABAD_DHOK_KALA,G6_G7_BLUE_AREA,33.65017158,73.09153509,33.71343576,73.07453243,FEMALE,B:Mid,0.009089,10.296,7.208428810399662
F10_F11_E11_D12,F6_F7_E7,33.69226281,72.99067119,33.72367762,73.06117237,MALE,A:Highest,0.022073,10.868,7.3980264101525
I8_H8_SHAKARPARIAN,G5_F5_DIPLOMATIC_SECRETARIAT,33.68034167,73.07717667,33.72629888,73.09936917,FEMALE,A:Highest,0.005194,10.193,5.507154090478621
FAIZABAD_STADIUM_ROAD,H9_I9,33.65196382,73.07357536,33.662345,73.05200625,MALE,C:Low,0.024237,4.559,2.3060428777500444
CHAKLALA,ADIALA,33.60093813,73.07507165,33.54623619,73.05209675,FEMALE,C:Low,0.003895,9.426,6.444246065303121
WESTRIDGE,G10_G11_G12,33.61226834,73.01947658,33.67167071,73.00632507,MALE,A:Highest,0.002164,14.834,6.716503638027482
OLD_AIRPORT,G10_G11_G12,33.59809288,73.11899808,33.67167071,73.00632507,MALE,A:Highest,0.002597,23.002,13.256918961204978
LIAQUATBAGH_RAJABAZAR,SATELLITE_TOWN,33.61586581,73.05613158,33.63989311,73.06257614,FEMALE,C:Low,0.311624,3.231,2.737532160910685
F10_F11_E11_D12,BHARAKAHU_BANIGALA,33.69226281,72.99067119,33.73680847,73.18177033,MALE,A:Highest,0.002597,21.983,18.35632906828494
BHARAKAHU_BANIGALA,KHANNA_KORAL,33.73680847,73.18177033,33.62449535,73.1067525,FEMALE,B:Mid,0.000866,21.01,14.288080799192292
F6_F7_E7,TARAMRI_ALIPUR_FARASHTOWN,33.72367762,73.06117237,33.64359527,73.195033,FEMALE,B:Mid,0.001298,19.194,15.254495036258398
DHOKE_HASSU,LIAQUATBAGH_RAJABAZAR,33.62664115,73.03386451,33.61586581,73.05613158,FEMALE,C:Low,0.072712,3.929,2.3846555819068866
TARAMRI_ALIPUR_FARASHTOWN,DHA1_BAHRIA7,33.64359527,73.195033,33.54223911,73.10114689,FEMALE,C:Low,0.001731,26.241,14.235239516170575
G5_F5_DIPLOMATIC_SECRETARIAT,MORGAH_ASKARI14,33.72629888,73.09936917,33.54724362,73.07338379,MALE,C:Low,0.000866,25.256,20.05484232093085
SADDAR,ADIALA,33.59627289,73.05574406,33.54623619,73.05209675,FEMALE,B:Mid,0.003462,7.548,5.574079193586996
G5_F5_DIPLOMATIC_SECRETARIAT,QASIM_MARKET_RANGE_ROAD,33.72629888,73.09936917,33.59000295,73.01657994,FEMALE,C:Low,0.002164,23.048,16.982350409032204
SOHAN_CHAK_SHAHZAD,G10_G11_G12,33.67048536,73.13181945,33.67167071,73.00632507,FEMALE,B:Mid,0.003462,20.271,11.61402335800074
FAIZABAD_STADIUM_ROAD,KHANNA_KORAL,33.65196382,73.07357536,33.62449535,73.1067525,FEMALE,C:Low,0.002164,10.301,4.331573295107685
ADIALA,I8_H8_SHAKARPARIAN,33.54623619,73.05209675,33.68034167,73.07717667,FEMALE,A:Highest,0.000866,27.763,15.091621930380551
G5_F5_DIPLOMATIC_SECRETARIAT,BAHRIA8,33.72629888,73.09936917,33.495714,73.085473,FEMALE,C:Low,0.000433,33.601,25.672141626945784
KHANNA_KORAL,GHAURI_BURMA_TOWN_KHANNA,33.62449535,73.1067525,33.62744882,73.13042452,FEMALE,C:Low,0.047176,4.581,2.216229634773259
G13_G14_GOLRA,H13_I14_JHANGI_SYEDAN,33.64752556,72.95087122,33.62512322,72.95902271,FEMALE,A:Highest,0.015581,5.434,2.6028259161758203
TARAMRI_ALIPUR_FARASHTOWN,G6_G7_BLUE_AREA,33.64359527,73.195033,33.71343576,73.07453243,MALE,A:Highest,0.031595,17.758,13.58807829652573
SHAKRIAL_SADIQABAD,SCHEME3_GULISTAN_COLONY,33.63784416,73.08968728,33.57718407,73.09887208,MALE,C:Low,0.01082,10.824,6.798514645478002
BHARAKAHU_BANIGALA,QASIM_MARKET_RANGE_ROAD,33.73680847,73.18177033,33.59000295,73.01657994,MALE,A:Highest,0.000433,28.332,22.365153467327172
H10_H11_H12,LIAQUATBAGH_RAJABAZAR,33.6462776,72.9999366,33.61586581,73.05613158,MALE,A:Highest,0.001731,9.979,6.2051338778320995
SCHEME3_GULISTAN_COLONY,BHARAKAHU_BANIGALA,33.57718407,73.09887208,33.73680847,73.18177033,FEMALE,A:Highest,0.000433,27.239,19.336802117157866
G8_G9,G5_F5_DIPLOMATIC_SECRETARIAT,33.69034756,73.04003006,33.72629888,73.09936917,FEMALE,B:Mid,0.014716,8.677,6.79032992297074
KHANNA_KORAL,FAIZABAD_STADIUM_ROAD,33.62449535,73.1067525,33.65196382,73.07357536,FEMALE,B:Mid,0.00303,8.334,4.331573295107685
SCHEME3_GULISTAN_COLONY,I8_H8_SHAKARPARIAN,33.57718407,73.09887208,33.68034167,73.07717667,MALE,C:Low,0.008223,24.312,11.645149969922326
I10_I11,SATELLITE_TOWN,33.646044,73.03527323,33.63989311,73.06257614,MALE,C:Low,0.074011,6.967,2.6183487063857718
MORGAH_ASKARI14,DHA2_ZARAJ,33.54724362,73.07338379,33.53117099,73.15604532,MALE,C:Low,0.016014,11.452,7.866918881192378
BAHRIA1_6_PWD,CHAKLALA,33.56252679,73.13773117,33.60093813,73.07507165,MALE,A:Highest,0.009089,14.544,7.2066212677836905
BHARAKAHU_BANIGALA,KOHINOOR_MILL_PIRWADHAI,33.73680847,73.18177033,33.61071461,72.98985375,MALE,B:Mid,0.000433,28.66,22.627105746083856
LALKURTI_TENCH_DHOKSYEDAN,SCHEME3_GULISTAN_COLONY,33.57943285,73.04073332,33.57718407,73.09887208,MALE,A:Highest,0.022073,7.61,5.39177062527679
G6_G7_BLUE_AREA,WESTRIDGE,33.71343576,73.07453243,33.61226834,73.01947658,FEMALE,B:Mid,0.000433,18.549,12.349477179803191
DHAMIAL_CHAKRI_ROAD,KOHINOOR_MILL_PIRWADHAI,33.56066811,73.01000235,33.61071461,72.98985375,MALE,A:Highest,0.011253,13.303,5.869562686125095
H9_I9,DHA2_ZARAJ,33.662345,73.05200625,33.53117099,73.15604532,MALE,B:Mid,0.001731,26.13,17.48149067114796
